economy,economycode,regionwb,pop_adult,wpid_random,wgt,female,age,educ,inc_q,emp_in,urbanicity_f2f,account,account_fin,account_mob,fin1_1a,fin1_1b,fin2,fin4,fin4a,fin5,fin6,fin7,fin8,fin8a,fin8b,fin9,fin9a,fin10,fin10_1a,fin10_1b,fin10_1c,fin10_1d,fin10_1e,fin10a,fin10b,fin11_1,fin11a,fin11b,fin11c,fin11d,fin11e,fin11f,fin11g,fin11h,fin13_1a,fin13_1b,fin13_1c,fin13_1d,fin13_1e,fin13_1f,fin13a,fin13b,fin13c,fin13d,fin14_1,fin14_2,fin14_2_China,fin14a,fin14a1,fin14b,fin14c,fin14c_2,fin14c_2_China,fin16,fin17a,fin17a1,fin17b,fin20,fin22a,fin22b,fin22c,fin24,fin24a,fin24b,fin26,fin27_1,fin27c1,fin27c2,fin28,fin29_1,fin29c1,fin29c2,fin30,fin31a,fin31b,fin31b1,fin31b1_China,fin31c,fin32,fin33,fin34a,fin34b,fin34d,fin34e,fin35,fin37,fin38,fin39a,fin39b,fin39d,fin39e,fin42,fin42a,fin43a,fin43b,fin43d,fin43e,fin44a,fin44b,fin44c,fin44d,fin45,fin45_1,fin45_1_China,saved,borrowed,receive_wages,receive_transfers,receive_pension,receive_agriculture,pay_utilities,remittances,mobileowner,internetaccess,anydigpayment,merchantpay_dig,year
Nepal,NPL,South Asia,20742576,146703219,0.789068114606513,1,32,2,4,1,1,1,1,1,1,2,1,2,NA,1,1,2,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,2,NA,NA,2,1,2,NA,NA,NA,1,1,2,2,2,2,2,NA,1,3,3,1,1,NA,NA,1,1,NA,NA,1,2,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,2,1,1,1,NA,NA,1,1,2,2,1,NA,3,3,3,3,NA,3,NA,1,0,4,4,1,2,2,1,1,1,1,0,2021
Nepal,NPL,South Asia,20742576,157315000,0.342176767791024,2,25,2,3,1,1,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,2,1,NA,2,2,NA,1,2,2,1,2,2,2,2,1,1,NA,NA,1,2,1,1,1,2,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,1,1,2,2,1,NA,2,1,2,1,1,1,NA,1,1,4,4,4,2,2,1,1,1,0,0,2021
Nepal,NPL,South Asia,20742576,166290197,1.52386482592611,1,18,1,1,1,1,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,1,2,1,NA,5,1,4,2,NA,NA,NA,1,2,2,1,1,2,2,NA,NA,1,1,2,2,2,1,NA,NA,2,2,NA,NA,NA,NA,1,1,2,2,1,NA,1,1,1,1,2,2,NA,0,1,2,4,4,2,2,2,1,1,0,0,2021
Nepal,NPL,South Asia,20742576,168924074,1.81168992150912,2,62,1,3,1,1,1,1,0,1,2,2,NA,NA,2,2,2,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,1,1,NA,2,1,1,2,NA,NA,NA,2,NA,NA,NA,1,2,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,2,1,1,2,NA,NA,2,NA,NA,NA,NA,NA,1,1,1,1,2,2,NA,0,1,4,4,1,4,2,5,2,2,1,0,2021
Nepal,NPL,South Asia,20742576,128673813,1.12293839775022,2,42,2,5,1,1,1,1,0,1,1,2,NA,NA,2,1,2,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,2,NA,4,2,2,1,1,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,1,2,1,2,NA,NA,2,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,2,3,3,NA,2,NA,0,0,1,4,4,4,4,1,1,1,1,0,2021
Nepal,NPL,South Asia,20742576,147495722,0.725606619752004,2,60,1,1,1,1,1,0,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,1,2,1,2,2,NA,NA,1,1,2,NA,NA,NA,2,2,2,1,1,2,1,2,2,1,1,1,1,NA,NA,2,NA,NA,NA,1,2,2,NA,NA,1,1,2,2,2,1,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,1,1,1,5,1,NA,1,1,2,4,4,4,2,1,1,2,1,0,2021
Nepal,NPL,South Asia,20742576,209304407,1.13007974881161,1,25,1,2,2,1,1,1,0,1,2,2,NA,NA,2,2,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,2,NA,4,1,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,0,1,4,4,4,4,4,5,1,2,0,0,2021
Nepal,NPL,South Asia,20742576,156907099,0.287007133132031,1,16,2,5,2,2,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,2,NA,2,3,3,2,NA,NA,NA,1,1,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,2,3,3,NA,2,NA,0,0,4,4,4,4,4,1,1,1,0,0,2021
Nepal,NPL,South Asia,20742576,195263947,0.263544210014897,2,53,3,5,1,1,1,1,0,1,1,1,2,NA,2,2,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,2,NA,4,3,3,2,NA,NA,NA,2,NA,NA,NA,1,2,2,NA,NA,1,1,2,2,2,1,NA,NA,2,2,NA,NA,NA,NA,1,1,2,2,1,NA,1,1,1,1,1,1,NA,0,0,2,4,4,2,2,5,1,2,0,0,2021
Nepal,NPL,South Asia,20742576,158024298,0.55734854143132,1,45,1,4,2,2,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,2,NA,2,2,2,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,2,3,3,NA,2,NA,0,0,4,4,4,4,4,5,2,2,0,0,2021
Nepal,NPL,South Asia,20742576,156448904,1.8755834661895,1,49,1,4,1,2,1,1,0,2,2,2,NA,NA,2,2,2,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,1,NA,2,2,2,2,NA,2,3,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,1,1,3,1,3,NA,1,0,4,4,4,4,4,5,1,1,0,0,2021
Nepal,NPL,South Asia,20742576,118934738,1.83571720991778,1,29,1,1,1,1,1,1,0,2,1,2,NA,NA,1,2,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,1,2,2,2,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA,1,2,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,1,1,2,2,1,NA,2,3,2,2,1,2,NA,1,1,4,4,4,2,2,5,1,2,1,0,2021
Nepal,NPL,South Asia,20742576,206997953,1.57583980001425,1,48,1,3,1,1,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,1,2,1,NA,2,2,1,2,NA,NA,NA,2,NA,NA,NA,1,2,2,NA,NA,1,1,2,2,2,1,NA,NA,2,2,NA,NA,NA,NA,1,1,2,2,2,2,3,3,3,2,NA,2,NA,0,1,2,4,4,3,2,5,1,2,0,0,2021
Nepal,NPL,South Asia,20742576,130214878,0.281346651716263,1,25,2,4,1,2,1,1,0,1,1,2,NA,NA,2,2,2,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,1,1,1,NA,3,1,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,1,1,1,4,1,NA,1,1,4,4,4,4,4,5,2,1,0,0,2021
Nepal,NPL,South Asia,20742576,190060676,2.66109029356142,2,33,1,2,1,1,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,2,NA,3,2,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,1,2,3,2,2,NA,0,0,4,4,4,4,4,5,2,1,0,0,2021
Nepal,NPL,South Asia,20742576,194899422,0.837679512647838,2,25,1,3,1,1,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,1,NA,3,1,1,2,NA,NA,NA,2,NA,NA,NA,1,2,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,1,1,2,2,1,NA,2,2,2,2,4,1,NA,0,1,4,4,4,2,2,5,1,2,0,0,2021
Nepal,NPL,South Asia,20742576,153255659,0.751589781461944,1,68,1,3,2,1,1,1,0,2,1,2,NA,NA,2,2,2,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,1,1,2,2,1,4,1,1,2,NA,NA,NA,1,1,NA,NA,1,2,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,1,2,1,2,NA,NA,1,1,2,2,1,NA,1,1,2,1,2,1,NA,1,1,4,1,4,2,2,1,2,2,1,0,2021
Nepal,NPL,South Asia,20742576,173389032,1.26690465784556,2,25,1,5,1,2,1,1,1,1,2,1,1,2,1,1,2,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,1,1,NA,1,1,1,3,2,NA,2,2,2,2,2,2,1,NA,1,2,2,1,1,NA,NA,1,1,NA,NA,2,NA,NA,NA,NA,NA,1,2,1,2,NA,NA,2,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,2,2,2,2,2,NA,0,1,1,4,4,4,4,1,1,2,1,1,2021
Nepal,NPL,South Asia,20742576,148856534,0.263544210014897,1,36,2,2,1,1,1,1,0,2,2,2,NA,NA,2,2,2,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,1,2,2,1,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA,1,2,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,1,1,2,2,1,NA,1,1,2,2,1,2,NA,1,1,4,4,4,2,2,5,1,2,0,0,2021
Nepal,NPL,South Asia,20742576,138358064,1.05501034118952,2,22,2,3,1,2,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,2,NA,4,2,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,1,2,2,1,2,NA,0,0,4,4,4,4,4,5,1,1,0,0,2021
Nepal,NPL,South Asia,20742576,120236091,2.1133485979724,2,32,1,2,1,1,1,1,0,1,1,2,NA,NA,2,2,2,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,1,2,2,2,2,2,2,1,2,NA,NA,NA,2,NA,NA,NA,1,2,2,NA,NA,1,1,1,1,2,NA,NA,2,1,2,1,2,NA,NA,1,1,2,2,1,NA,2,2,3,3,2,1,NA,1,0,1,1,4,2,2,5,1,2,1,0,2021
Nepal,NPL,South Asia,20742576,190214718,0.346994572917911,1,44,2,4,2,1,1,1,0,1,1,2,NA,NA,2,1,2,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,1,1,2,2,1,3,1,1,2,NA,NA,NA,2,NA,NA,NA,1,2,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,1,1,2,2,1,NA,1,1,1,1,2,2,NA,1,1,4,4,4,2,2,5,1,1,0,0,2021
Nepal,NPL,South Asia,20742576,133215906,0.849255813952123,2,35,1,5,1,1,1,1,0,2,2,1,2,NA,2,2,2,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,1,NA,2,2,2,2,NA,3,2,1,2,NA,NA,NA,2,NA,NA,NA,1,2,2,NA,NA,1,1,2,1,2,NA,NA,2,3,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,2,2,1,2,1,NA,1,0,1,5,4,4,2,5,1,1,1,0,2021
Nepal,NPL,South Asia,20742576,172751772,1.05647829976555,1,28,1,4,1,1,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,1,NA,1,2,2,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,1,2,2,2,2,2,NA,2,2,NA,NA,NA,NA,1,1,2,2,1,NA,2,2,2,2,1,3,NA,1,1,3,4,4,2,4,5,1,2,0,0,2021
Nepal,NPL,South Asia,20742576,138840001,1.76190314462603,1,30,1,2,2,1,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,2,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,1,NA,2,2,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,1,2,1,4,1,NA,1,1,4,4,4,4,4,5,1,2,0,0,2021
Nepal,NPL,South Asia,20742576,165975599,0.628143180652604,1,45,1,5,2,2,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,2,NA,2,2,1,2,NA,NA,NA,1,2,2,2,1,2,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,3,3,4,NA,2,NA,0,0,4,4,4,4,2,4,1,2,0,0,2021
Nepal,NPL,South Asia,20742576,180482636,0.814692676021976,1,72,1,3,1,1,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,1,1,2,1,2,3,2,4,2,NA,NA,NA,1,1,NA,NA,1,2,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,1,2,NA,1,1,4,4,4,4,2,1,2,2,0,0,2021
Nepal,NPL,South Asia,20742576,114166484,1.95423998989708,1,38,1,4,1,1,1,1,0,2,2,2,NA,NA,2,2,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,2,NA,3,2,1,2,NA,NA,NA,2,NA,NA,NA,1,2,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,1,3,1,2,NA,0,0,4,4,4,4,2,5,1,2,0,0,2021
Nepal,NPL,South Asia,20742576,115757046,0.969397717786065,2,40,2,4,1,1,1,1,1,2,2,2,NA,NA,1,1,2,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,NA,1,1,1,1,2,NA,1,1,1,2,1,1,1,NA,3,3,3,2,NA,NA,NA,1,1,NA,NA,1,1,1,2,NA,NA,1,1,1,1,NA,NA,2,1,2,1,1,NA,NA,1,1,1,1,NA,NA,2,2,3,3,2,3,NA,1,1,1,1,4,1,1,1,1,1,1,1,2021
Nepal,NPL,South Asia,20742576,132685291,0.765463234319002,2,43,2,5,1,1,1,1,0,1,1,1,1,2,2,2,2,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,2,2,NA,NA,NA,1,1,2,2,2,2,2,NA,1,3,3,1,2,1,2,1,2,2,1,1,2,1,2,NA,NA,2,NA,NA,NA,NA,NA,NA,2,1,1,2,NA,NA,2,NA,NA,NA,NA,NA,3,3,3,3,NA,2,NA,1,0,4,4,1,4,1,2,1,1,1,0,2021
Nepal,NPL,South Asia,20742576,159334443,0.590837423196281,1,23,2,5,1,2,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,2,2,2,2,2,NA,3,3,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,3,3,3,NA,3,NA,0,0,4,4,4,4,4,4,1,1,0,0,2021
Nepal,NPL,South Asia,20742576,147651616,0.580819466796479,2,24,3,3,1,2,1,1,0,2,2,1,1,2,2,1,1,1,1,1,1,2,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,1,2,NA,NA,NA,2,2,NA,2,1,2,1,NA,2,2,2,1,2,1,2,1,1,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,1,1,1,4,1,NA,1,1,4,4,4,4,4,1,1,1,1,1,2021
Nepal,NPL,South Asia,20742576,185361530,1.25651926897176,2,27,1,2,1,1,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,1,1,1,NA,2,3,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,1,1,2,2,1,NA,0,1,4,4,4,4,4,5,1,1,0,0,2021
Nepal,NPL,South Asia,20742576,189901014,0.276276884164546,1,50,1,5,1,1,1,1,0,2,2,2,NA,NA,2,2,2,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,1,1,NA,1,2,2,2,2,1,3,3,2,NA,NA,NA,1,2,1,2,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,1,1,2,2,1,NA,3,3,3,3,NA,3,NA,1,0,4,4,4,2,4,3,2,2,0,0,2021
Nepal,NPL,South Asia,20742576,114058376,1.13003732971853,2,23,1,4,1,1,1,1,0,1,2,2,NA,NA,2,2,2,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,2,2,2,2,1,NA,1,2,1,1,1,NA,NA,2,NA,NA,NA,1,2,2,NA,NA,1,1,2,1,2,NA,NA,2,2,2,NA,NA,NA,NA,1,1,2,2,1,NA,2,2,2,3,1,1,NA,0,1,1,4,4,2,2,1,1,1,1,0,2021
Nepal,NPL,South Asia,20742576,177831065,0.47311623436764,2,27,2,2,1,1,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,2,NA,2,2,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,1,2,2,2,2,NA,0,0,4,4,4,4,4,5,1,1,0,0,2021
Nepal,NPL,South Asia,20742576,174876293,0.946035746961908,2,19,1,5,1,2,1,1,0,2,1,2,NA,NA,2,2,2,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,1,1,2,1,NA,2,2,2,2,2,2,1,NA,3,2,2,1,1,NA,NA,1,1,NA,NA,2,NA,NA,NA,NA,NA,1,2,2,2,1,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,4,2,NA,1,1,2,4,4,4,4,1,1,1,1,1,2021
Nepal,NPL,South Asia,20742576,134484820,1.05647829976555,1,25,1,4,2,1,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,1,2,2,NA,2,1,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,1,3,3,2,NA,0,1,4,4,4,4,4,5,1,2,0,0,2021
Nepal,NPL,South Asia,20742576,195537898,0.948848020723753,1,22,2,4,2,1,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,2,NA,NA,NA,2,2,2,2,1,2,2,NA,2,2,2,2,NA,NA,NA,1,2,1,2,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,2,2,3,6,2,NA,0,1,4,4,4,4,4,3,1,1,0,0,2021
Nepal,NPL,South Asia,20742576,135985253,0.695151685806979,1,17,2,5,1,1,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,1,1,2,1,1,1,2,1,1,2,1,2,1,2,1,2,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,3,3,2,NA,1,1,4,4,4,4,4,3,1,1,0,0,2021
